PUB ID,Publication Year,Author List,Title,Journal,DOI,Url
PUB282,2022,"Milicic, Lidija; Vacher, Michael; Porter, Tenielle; DorÇ, Vincent; Burnham, Samantha C.; Bourgeat, Pierrick; Shishegar, Rosita; Doecke, James; Armstrong, Nicola J.; Tankard, Rick; Maruff, Paul; Masters, Colin L.; Rowe, Christopher C.; Villemagne, Victor L.; Laws, Simon M.; Weiner, Michael; Aisen, Paul; Petersen, Ronald; Jack, Clifford R.; Jagust, William; Trojanowki, John Q.; Toga, Arthur W.; Beckett, Laurel; Green, Robert C.; Saykin, Andrew J.; Morris, John C.; Shaw, Leslie M.; Liu, Enchi; Montine, Tom; Thomas, Ronald G.; Donohue, Michael; Walter, Sarah; Gessert, Devon; Sather, Tamie; Jiminez, Gus; Harvey, Danielle; Bernstein, Matthew; Fox, Nick; Thompson, Paul; Schuff, Norbert; DeCArli, Charles; Borowski, Bret; Gunter, Jeff; Senjem, Matt; Vemuri, Prashanthi; Jones, David; Kantarci, Kejal; Ward, Chad; Koeppe, Robert A.; Foster, Norm; Reiman, Eric M.; Chen, Kewei; Mathis, Chet; Landau, Susan; Cairns, Nigel J.; Householder, Erin; Reinwald, Lisa Taylor; Lee, Virginia; Korecka, Magdalena; Figurski, Michal; Crawford, Karen; Neu, Scott; Foroud, Tatiana M.; Potkin, Steven; Shen, Li; Kelley, Faber; Kim, Sungeun; Nho, Kwangsik; Kachaturian, Zaven; Frank, Richard; Snyder, Peter J.; Molchan, Susan; Kaye, Jeffrey; Quinn, Joseph; Lind, Betty; Carter, Raina; Dolen, Sara; Schneider, Lon S.; Pawluczyk, Sonia; Beccera, Mauricio; Teodoro, Liberty; Spann, Bryan M.; Brewer, James; Vanderswag, Helen; Fleisher, Adam; Heidebrink, Judith L.; Lord, Joanne L.; Petersen, Ronald; Mason, Sara S.; Albers, Colleen S.; Knopman, David; Johnson, Kris; Doody, Rachelle S.; Meyer, Javier Villanueva; Chowdhury, Munir; Rountree, Susan; Dang, Mimi; Stern, Yaakov; Honig, Lawrence S.; Bell, Karen L.; Ances, Beau; Carroll, Maria; Leon, Sue; Householder, Erin; Mintun, Mark A.; Schneider, Stacy; OliverNG, Angela; Griffith, Randall; Clark, David; Geldmacher, David; Brockington, John; Roberson, Erik; Grossman, Hillel; Mitsis, Effie; deToledo-Morrell, Leyla; Shah, Raj C.; Duara, Ranjan; Varon, Daniel; Greig, Maria T.; Roberts, Peggy; Albert, Marilyn; Onyike, Chiadi; Agostino, Daniel D.'; Kielb, Stephanie; Galvin, James E.; Pogorelec, Dana M.; Cerbone, Brittany; Michel, Christina A.; Rusinek, Henry; de Leon, Mony J.; Glodzik, Lidia; De Santi, Susan; Doraiswamy, P. Murali; Petrella, Jeffrey R.; Wong, Terence Z.; Arnold, Steven E.; Karlawish, Jason H.; Wolk, David A.; Smith, Charles D.; Jicha, Greg; Hardy, Peter; Sinha, Partha; Oates, Elizabeth; Conrad, Gary; Lopez, Oscar L.; Oakley, Mary Ann; Simpson, Donna M.; Porsteinsson, Anton P.; Goldstein, Bonnie S.; Martin, Kim; Makino, Kelly M.; Ismail, M. Saleem; Brand, Connie; Mulnard, Ruth A.; Thai, Gaby; Mc Adams Ortiz, Catherine; Womack, Kyle; Mathews, Dana; Quiceno, Mary; Arrastia, Ramon Diaz; King, Richard; Weiner, Myron; Cook, Kristen Martin; DeVous, Michael; Levey, Allan I.; Lah, James J.; Cellar, Janet S.; Burns, Jeffrey M.; Anderson, Heather S.; Swerdlow, Russell H.; Apostolova, Liana; Tingus, Kathleen; Woo, Ellen; Silverman, Daniel H. S.; Lu, Po H.; Bartzokis, George; Radford, Neill R. Graff; ParfittH, Francine; Kendall, Tracy; Johnson, Heather; Farlow, Martin R.; Hake, Ann Marie; Matthews, Brandy R.; Herring, Scott; Hunt, Cynthia; van Dyck, Christopher H.; Carson, Richard E.; MacAvoy, Martha G.; Chertkow, Howard; Bergman, Howard; Hosein, Chris; Black, Sandra; Stefanovic, Bojana; Caldwell, Curtis; Hsiung, Ging Yuek Robin; Feldman, Howard; Mudge, Benita; Past, Michele Assaly; Kertesz, Andrew; Rogers, John; Trost, Dick; Bernick, Charles; Munic, Donna; Kerwin, Diana; Mesulam, Marek Marsel; Lipowski, Kristine; Wu, Chuang Kuo; Johnson, Nancy; Sadowsky, Carl; Martinez, Walter; Villena, Teresa; Turner, Raymond Scott; Johnson, Kathleen; Reynolds, Brigid; Sperling, Reisa A.; Johnson, Keith A.; Marshall, Gad; Frey, Meghan; Yesavage, Jerome; Taylor, Joy L.; Lane, Barton; Rosen, Allyson; Tinklenberg, Jared; Sabbagh, Marwan N.; Belden, Christine M.; Jacobson, Sandra A.; Sirrel, Sherye A.; Kowall, Neil; Killiany, Ronald; Budson, Andrew E.; Norbash, Alexander; Johnson, Patricia Lynn; Obisesan, Thomas O.; Wolday, Saba; Allard, Joanne; Lerner, Alan; Ogrocki, Paula; Hudson, Leon; Fletcher, Evan; Carmichael, Owen; Olichney, John; DeCarli, Charles; Kittur, Smita; Borrie, Michael; Lee, T. Y.; Bartha, Rob; Johnson, Sterling; Asthana, Sanjay; Carlsson, Cynthia M.; Potkin, Steven G.; Preda, Adrian; Nguyen, Dana; Tariot, Pierre; Fleisher, Adam; Reeder, Stephanie; Bates, Vernice; Capote, Horacio; Rainka, Michelle; Scharre, Douglas W.; Kataki, Maria; Adeli, Anahita; Zimmerman, Earl A.; Celmins, Dzintra; Brown, Alice D.; Pearlson, Godfrey D.; Blank, Karen; Anderson, Karen; Santulli, Robert B.; Kitzmiller, Tamar J.; Schwartz, Eben S.; SinkS, Kaycee M.; Williamson, Jeff D.; Garg, Pradeep; Watkins, Franklin; Ott, Brian R.; Querfurth, Henry; Tremont, Geoffrey; Salloway, Stephen; Malloy, Paul; Correia, Stephen; Rosen, Howard J.; Miller, Bruce L.; Mintzer, Jacobo; Spicer, Kenneth; Bachman, David; Finger, Elizabether; Pasternak, Stephen; Rachinsky, Irina; Rogers, John; Kertesz, Andrew; Drost, Dick; Pomara, Nunzio; Hernando, Raymundo; Sarrael, Antero; Schultz, Susan K.; Boles Ponto, Laura L.; Shim, Hyungsub; Smith, Karen Elizabeth; Relkin, Norman; Alzheimer's Disease Neuroimaging Initiative (ADNI)",Comprehensive analysis of epigenetic clocks reveals associations between disproportionate biological ageing and hippocampal volume,GeroScience,10.1007/s11357-022-00558-8,https://doi.org/10.1007/s11357-022-00558-8
PUB283,2022,"Bode, Hannes F.; Heikkinen, Aino; Lundgren, Sara; Kaprio, Jaakko; Ollikainen, Miina",Differences in DNA Methylation-Based Age Prediction Within Twin Pairs Discordant for Cancer,Twin Research and Human Genetics,10.1017/thg.2022.32,https://www.cambridge.org/core/journals/twin-research-and-human-genetics/article/differences-in-dna-methylationbased-age-prediction-within-twin-pairs-discordant-for-cancer/0C1A1A9D18108D75548A816FCD3DB45C
PUB284,2022,"Lei, Man-Kit; Gibbons, Frederick X.; Gerrard, Meg; Beach, Steven R.H.; Dawes, Kelsey; Philibert, Robert",Digital methylation assessments of alcohol and cigarette consumption account for common variance in accelerated epigenetic ageing,Epigenetics,10.1080/15592294.2022.2100684,https://doi.org/10.1080/15592294.2022.2100684
PUB285,2022,"Rampersaud, Ryan; Protsenko, Ekaterina; Yang, Ruoting; Reus, Victor; Hammamieh, Rasha; Wu, Gwyneth W. Y.; Epel, Elissa; Jett, Marti; Gautam, Aarti; Mellon, Synthia H.; Wolkowitz, Owen M.",Dimensions of childhood adversity differentially affect biological aging in major depression,Translational Psychiatry,10.1038/s41398-022-02198-0,https://www.nature.com/articles/s41398-022-02198-0
PUB286,2022,"O'Shea, Deirdre M; Maynard, Taylor; Tremont, Geoffrey","DNA Methylation ""GrimAge"" Acceleration Mediates Sex/Gender Differences in Verbal Memory and Processing Speed: Findings From the Health and Retirement Study",The Journals of Gerontology: Series A,10.1093/gerona/glac133,https://doi.org/10.1093/gerona/glac133
PUB287,2022,"Lu, Ake T.; Binder, Alexandra M.; Zhang, Joshua; Yan, Qi; Reiner, Alex P.; Cox, Simon R.; Corley, Janie; Harris, Sarah E.; Kuo, Pei-Lun; Moore, Ann Z.; Bandinelli, Stefania; Stewart, James D.; Wang, Cuicui; Hamlat, Elissa J.; Epel, Elissa S.; Schwartz, Joel D.; Whitsel, Eric A.; Correa, Adolfo; Ferrucci, Luigi; Marioni, Riccardo E.; Horvath, Steve",DNA methylation GrimAge version 2,Aging (Albany NY),10.18632/aging.204434,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9792204/
PUB288,2022,"Klemp, Ireen; Hoffmann, Anne; MÅller, Luise; Hagemann, Tobias; Horn, Kathrin; Rohde-Zimmermann, Kerstin; Tînjes, Anke; Thiery, Joachim; Lîffler, Markus; Burkhardt, Ralph; Bîttcher, Yvonne; Stumvoll, Michael; BlÅher, Matthias; Krohn, Knut; Scholz, Markus; Baber, Ronny; Franks, Paul W; Kovacs, Peter; Keller, Maria",DNA methylation patterns reflect individual's lifestyle independent of obesity,Clinical and Translational Medicine,10.1002/ctm2.851,https://onlinelibrary.wiley.com/doi/abs/10.1002/ctm2.851
PUB289,2022,"Cortez, Briana N.; Pan, Hui; Aguayo-Mazzucato, Cristina",DNA methylation supports accelerated biological age in Type 2 Diabetes which can be reversed with pharmacological treatments: Retrospective Cohort Study,,10.1101/2022.09.14.507908,https://www.biorxiv.org/content/10.1101/2022.09.14.507908v1
PUB290,2022,"Fraszczyk, Eliza; Thio, Chris H. L.; Wackers, Paul; DollÇ, Martijn E. T.; Bloks, Vincent W.; Hodemaekers, Hennie; Picavet, H. Susan; Stynenbosch, Marjolein; Verschuren, W. M. Monique; Snieder, Harold; Spijkerman, Annemieke M. W.; Luijten, Mirjam",DNA methylation trajectories and accelerated epigenetic aging in incident type 2 diabetes,GeroScience,10.1007/s11357-022-00626-z,https://doi.org/10.1007/s11357-022-00626-z
PUB291,2022,"Reed, Rebecca G.; Carroll, Judith E.; Marsland, Anna L.; Manuck, Stephen B.",DNA methylation-based measures of biological aging and cognitive decline over 16-years: preliminary longitudinal findings in midlife,Aging,10.18632/aging.204376,https://www.aging-us.com/article/204376/text
PUB292,2022,"Yu, Chenglong; Hodge, Allison M; Wong, Ee Ming; Joo, Jihoon E; Makalic, Enes; Schmidt, Daniel F; Buchanan, Daniel D; Severi, Gianluca; Hopper, John L; English, Dallas R; Giles, Graham G; Milne, Roger L; Southey, Melissa C; DuguÇ, Pierre-Antoine",Does genetic predisposition modify the effect of lifestyle-related factors on DNA methylation?,Epigenetics,10.1080/15592294.2022.2088038,https://doi.org/10.1080/15592294.2022.2088038
PUB293,2022,"Rigamonti, Antonello E.; Bollati, Valentina; Favero, Chiara; Albetti, Benedetta; Caroli, Diana; Abbruzzese, Laura; Cella, Silvano G.; Sartorio, Alessandro",Effect of a 3-Week Multidisciplinary Body Weight Reduction Program on the Epigenetic Age Acceleration in Obese Adults,Journal of Clinical Medicine,10.3390/jcm11164677,https://www.mdpi.com/2077-0383/11/16/4677
PUB294,2022,"Li, Man; Bao, Litao; Zhu, Ping; Wang, Shuxia",Effect of metformin on the epigenetic age of peripheral blood in patients with diabetes mellitus,Frontiers in Genetics,10.3389/fgene.2022.955835,https://www.frontiersin.org/journals/genetics/articles/10.3389/fgene.2022.955835
PUB295,2023,"Harris, Rachel D.; Richard, Melissa A.; Gramatges, Maria Monica J.; Wilhelm, Kevin; Scheurer, Michael E.; Lupo, Philip J.; Brown, Austin L.",Epigenetic age acceleration among survivors of pediatric medulloblastoma and primitive neuroectodermal tumor,Pediatric Hematology and Oncology,10.1080/08880018.2022.2101722,https://doi.org/10.1080/08880018.2022.2101722
PUB296,2022,"Kanney, Nita; Patki, Amit; Chandler-Laney, Paula; Garvey, W. Timothy; Hidalgo, Bertha A.",Epigenetic Age Acceleration in Mothers and Offspring 4-10 Years after a Pregnancy Complicated by Gestational Diabetes and Obesity,Metabolites,10.3390/metabo12121226,https://www.mdpi.com/2218-1989/12/12/1226
PUB298,2023,"Oursler, Krisann K; Marconi, Vincent C; Wang, Zeyuan; Xu, Ke; Montano, Monty; So-Armah, Kaku; Justice, Amy C; Sun, Yan V",Epigenetic Age Acceleration Markers Are Associated With Physiologic Frailty and All-Cause Mortality in People With Human Immunodeficiency Virus,Clinical Infectious Diseases,10.1093/cid/ciac656,https://doi.org/10.1093/cid/ciac656
PUB299,2022,"Cruz-Almeida, Yenisel; Johnson, Alisa; Meng, Lingsong; Sinha, Puja; Rani, Asha; Yoder, Sean; Huo, Zhiguang; Foster, Thomas C.; Fillingim, Roger B.",Epigenetic age predictors in community-dwelling adults with high impact knee pain,Molecular Pain,10.1177/17448069221118004,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9380216/
PUB300,2022,"Leap, Katie; Yotova, Iveta; Horvath, Steve; Martinez-Agosto, Julian A.",Epigenetic age provides insight into tissue origin in endometriosis,Scientific Reports,10.1038/s41598-022-25416-7,https://www.nature.com/articles/s41598-022-25416-7
PUB301,2022,"Peterson, Jessica A.; Strath, Larissa J.; Nodarse, Chavier Laffitte; Rani, Asha; Huo, Zhiguang; Meng, Lingsong; Yoder, Sean; Cole, James H.; Foster, Thomas C.; Fillingim, Roger B.; Cruz-Almeida, Yenisel",Epigenetic Aging Mediates the Association between Pain Impact and Brain Aging in Middle to Older Age Individuals with Knee Pain,Epigenetics,10.1080/15592294.2022.2111752,https://doi.org/10.1080/15592294.2022.2111752
PUB302,2022,"Beach, Steven R. H.; Ong, Mei Ling; Gibbons, Frederick X.; Gerrard, Meg; Lei, Man-Kit; Dawes, Kelsey; Philibert, Robert A.",Epigenetic and Proteomic Biomarkers of Elevated Alcohol Use Predict Epigenetic Aging and Cell-Type variation Better Than Self-Report,Genes,10.3390/genes13101888,https://www.mdpi.com/2073-4425/13/10/1888
PUB304,2022,"Takemura, Yukihiro; Tanifuji, Takaki; Okazaki, Satoshi; Shinko, Yutaka; Otsuka, Ikuo; Horai, Tadasu; Shirai, Toshiyuki; Aso, Katsuro; Yamamoto, Noriya; Hishimoto, Akitoyo",Epigenetic clock analysis in methamphetamine dependence,Psychiatry Research,10.1016/j.psychres.2022.114901,https://www.sciencedirect.com/science/article/pii/S0165178122004929
PUB305,2022,"Kular, Lara; Klose, Dennis; Urd†noz-Casado, Amaya; Ewing, Ewoud; Planell, Nuria; Gomez-Cabrero, David; Needhamsen, Maria; Jagodic, Maja",Epigenetic clock indicates accelerated aging in glial cells of progressive multiple sclerosis patients,Frontiers in Aging Neuroscience,10.3389/fnagi.2022.926468,https://www.frontiersin.org/articles/10.3389/fnagi.2022.926468
PUB306,2022,"Beydoun, May A.; Beydoun, Hind A.; Noren Hooten, Nicole; Maldonado, Ana I.; Weiss, Jordan; Evans, Michele K.; Zonderman, Alan B.",Epigenetic clocks and their association with trajectories in perceived discrimination and depressive symptoms among US middle-aged and older adults,Aging (Albany NY),10.18632/aging.204150,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9320538/
PUB307,2022,"Segura, ∑lex-Gonz†lez; Prohens, Llucia; Mezquida, Gisela; Amoretti, Silvia; Bioque, Miquel; Ribeiro, Mar°a; Gurriar†n-Bas, Xaquin; Rementer°a, Lide; Berge, Daniel; Rodriguez-Jimenez, Roberto; Rold†n, Alexandra; Pomarol-Clotet, Edith; Ib†§ez, Angela; Usall, Judith; Garc°a-Portilla, Maria Paz; Cuesta, Manuel J.; Parellada, Mara; Gonz†lez-Pinto, Ana; Berrocoso, Esther; Bernardo, Miquel; Mas, Sergi",Epigenetic clocks in relapse after a first episode of schizophrenia,Schizophrenia,10.1038/s41537-022-00268-2,https://www.nature.com/articles/s41537-022-00268-2
PUB308,2022,"Lima, Camila N. C.; Suchting, Robert; Scaini, Giselli; Cuellar, Valeria A.; Favero-Campbell, Alexandra Del; Walss-Bass, Consuelo; Soares, Jair C.; Quevedo, Joao; Fries, Gabriel R.",Epigenetic GrimAge acceleration and cognitive impairment in bipolar disorder,European Neuropsychopharmacology,10.1016/j.euroneuro.2022.06.007,https://www.sciencedirect.com/science/article/pii/S0924977X22002280
PUB309,2023,"Chervova, Olga; Chernysheva, Elizabeth; Panteleeva, Kseniia; Widayati, Tyas Arum; Hrbkova, Natalie; Schneider, Jadesada; Maximov, Vladimir; Ryabikov, Andrew; Tillmann, Taavi; Pikhart, Hynek; Bobak, Martin; Voloshin, Vitaly; Malyutina, Sofia; Beck, Stephan",Evaluation of Epigenetic Age Acceleration Scores and Their Associations with CVD-Related Phenotypes in a Population Cohort,Biology,10.3390/biology12010068,https://www.mdpi.com/2079-7737/12/1/68
PUB310,2023,"Wackers, Paul; DollÇ, Martijn E. T.; van Oostrom, Conny T.M.; van Kerkhof, Linda W.M.",Exploration of genome-wide DNA methylation profiles in night shift workers,Epigenetics,10.1080/15592294.2022.2152637,https://doi.org/10.1080/15592294.2022.2152637
PUB311,2022,"Yang, Gee Su; Yang, Kai; Weaver, Michael T.; Lynch Kelly, Debra; Dorsey, Susan G.; Jackson-Cook, Colleen K.; Lyon, Debra E.",Exploring the relationship between DNA methylation age measures and psychoneurological symptoms in women with early-stage breast cancer,Supportive Care in Cancer,10.1007/s00520-022-07519-z,https://doi.org/10.1007/s00520-022-07519-z
PUB312,2022,"Liu, Hongliang; Lutz, Michael; Luo, Sheng; Alzheimer's Disease Neuroimaging Initiative",Genetic Association Between Epigenetic Aging-Acceleration and the Progression of Mild Cognitive Impairment to Alzheimer's Disease,The Journals of Gerontology: Series A,10.1093/gerona/glac138,https://doi.org/10.1093/gerona/glac138
PUB313,2022,"Euclydes, Verìnica; Gomes, Catarina; Gouveia, Gisele; Gastaldi, Vinicius Daguano; Feltrin, Arthur Sant'Anna; Camilo, Caroline; Vieira, Rossana Pulcineli; Felipe-Silva, Alo°sio; Grisi, Sandra; Fink, GÅnther; Brentani, Alexandra; Brentani, Helena",Gestational age acceleration is associated with epigenetic biomarkers of prenatal physiologic stress exposure,Clinical Epigenetics,10.1186/s13148-022-01374-9,https://doi.org/10.1186/s13148-022-01374-9
PUB314,2022,"Kim, Catherine; Harrall, Kylie K.; Glueck, Deborah H.; Needham, Belinda L.; Dabelea, Dana","Gestational diabetes mellitus, epigenetic age and offspring metabolism",Diabetic Medicine,10.1111/dme.14925,https://onlinelibrary.wiley.com/doi/abs/10.1111/dme.14925
PUB315,2022,"Horvath, Steve; Lin, David T. S.; Kobor, Michael S.; Zoller, Joseph A.; Said, Jonathan W.; Morgello, Susan; Singer, Elyse; Yong, William H.; Jamieson, Beth D.; Levine, Andrew J.","HIV, pathology and epigenetic age acceleration in different human tissues",GeroScience,10.1007/s11357-022-00560-0,https://doi.org/10.1007/s11357-022-00560-0
PUB316,2022,"Zindler, Tristan; Frieling, Helge; Fliedner, Lena; Veer, Ilya M.; Neyazi, Alexandra; Awasthi, Swapnil; Ripke, Stephan; Walter, Henrik; Friedel, Eva",How alcohol makes the epigenetic clock tick faster and the clock reversing effect of abstinence,Addiction Biology,10.1111/adb.13198,https://onlinelibrary.wiley.com/doi/abs/10.1111/adb.13198
PUB317,2023,"Lukac, Danitza; Pagani, Kyla; Collender, Philip A.; Fadadu, Raj P.; Cardenas, Andres; McGee, Jean S.",Increased epigenetic age acceleration in the hidradenitis suppurativa skin,Archives of Dermatological Research,10.1007/s00403-022-02432-1,https://doi.org/10.1007/s00403-022-02432-1
PUB319,2022,"Nannini, Drew R.; Zheng, Yinan; Joyce, Brian T.; Gao, Tao; Liu, Lei; Jacobs, David R.; Schreiner, Pamela; Liu, Chunyu; Horvath, Steve; Lu, Ake T.; Yaffe, Kristine; Sidney, Stephen; Greenland, Philip; Lloyd-Jones, Donald M.; Hou, Lifang",Marijuana use and DNA methylation-based biological age in young adults,Clinical Epigenetics,10.1186/s13148-022-01359-8,https://doi.org/10.1186/s13148-022-01359-8
PUB320,2022,"Knight, A K; Hipp, H S; Abhari, S; Gerkowicz, S A; Katler, Q S; McKenzie, L J; Shang, W; Smith, A K; Spencer, J B",Markers of ovarian reserve are associated with reproductive age acceleration in granulosa cells from IVF patients,Human Reproduction,10.1093/humrep/deac178,https://doi.org/10.1093/humrep/deac178
PUB321,2022,"Appleton, Allison A.; Lin, Betty; Kennedy, Elizabeth M.; Holdsworth, Elizabeth A.",Maternal depression and adverse neighbourhood conditions during pregnancy are associated with gestational epigenetic age deceleration,Epigenetics,10.1080/15592294.2022.2090657,https://doi.org/10.1080/15592294.2022.2090657
PUB322,2022,"Ryan, Calen P.; Rege, Raviraj J.; Lee, Nanette R.; Carba, Delia B.; Kobor, Michael S.; MacIsaac, Julie L.; Lin, David S.; Atashzay, Parmida; Kuzawa, Christopher W.","Maternal epigenetic clocks measured during pregnancy do not predict gestational age at delivery or offspring birth outcomes: a replication study in metropolitan Cebu, Philippines",Clinical Epigenetics,10.1186/s13148-022-01296-6,https://doi.org/10.1186/s13148-022-01296-6
PUB323,2022,"McGill, Megan G.; Pokhvisneva, Irina; Clappison, Andrew S.; McEwen, Lisa M.; Beijers, Roseriet; Tollenaar, Marieke S.; Pham, Hung; Kee, Michelle Z. L.; Garg, Elika; de Mendonáa Filho, Euclides J.; Karnani, Neerja; Silveira, Patricia P.; Kobor, Michael S.; de Weerth, Carolina; Meaney, Michael J.; O'Donnell, Kieran J.",Maternal Prenatal Anxiety and the Fetal Origins of Epigenetic Aging,Biological Psychiatry,10.1016/j.biopsych.2021.07.025,https://www.sciencedirect.com/science/article/pii/S0006322321015274
PUB324,2022,"?ysiak, Ma?gorzata; Das, Jyotirmoy; Malmstrîm, Annika; Sîderkvist, Peter",Methylation associated with long- or short-term survival in glioblastoma patients from the Nordic phase 3 trial,Frontiers in Genetics,10.3389/fgene.2022.934519 ,https://www.frontiersin.org/journals/genetics/articles/10.3389/fgene.2022.934519
PUB325,2022,"DuguÇ, Pierre-Antoine; Bodelon, Clara; Chung, Felicia F.; Brewer, Hannah R.; Ambatipudi, Srikant; Sampson, Joshua N.; Cuenin, Cyrille; Chajäs, Veronique; Romieu, Isabelle; Fiorito, Giovanni; Sacerdote, Carlotta; Krogh, Vittorio; Panico, Salvatore; Tumino, Rosario; Vineis, Paolo; Polidoro, Silvia; Baglietto, Laura; English, Dallas; Severi, Gianluca; Giles, Graham G.; Milne, Roger L.; Herceg, Zdenko; Garcia-Closas, Montserrat; Flanagan, James M.; Southey, Melissa C.",Methylation-based markers of aging and lifestyle-related factors and risk of breast cancer: a pooled analysis of four prospective studies,Breast Cancer Research,10.1186/s13058-022-01554-8,https://doi.org/10.1186/s13058-022-01554-8
PUB326,2022,"Niccodemi, Gianmaria; Menta, Giorgia; Turner, Jonathan; D'Ambrosio, Conchita","Pace of aging, family environment and cognitive skills in children and adolescents",SSM - Population Health,10.1016/j.ssmph.2022.101280,https://www.sciencedirect.com/science/article/pii/S2352827322002592
PUB327,2022,"Shi, Wanying; Gao, Xu; Cao, Yaqiang; Chen, Yuanyuan; Cui, Qian; Deng, Fuchang; Yang, Bo; Lin, Elizabeth Z.; Fang, Jianlong; Li, Tiantian; Tang, Song; Godri Pollitt, Krystal J.; Shi, Xiaoming",Personal airborne chemical exposure and epigenetic ageing biomarkers in healthy Chinese elderly individuals: Evidence from mixture approaches,Environment International,10.1016/j.envint.2022.107614,https://www.sciencedirect.com/science/article/pii/S0160412022005414
PUB328,2022,"Clark, Jeliyah; Bulka, Catherine M.; Martin, Chantel L.; Roell, Kyle; Santos, Hudson P.; O'Shea, T. Michael; Smeester, Lisa; Fry, Rebecca; Dhingra, Radhika",Placental epigenetic gestational aging in relation to maternal sociodemographic factors and smoking among infants born extremely preterm: a descriptive study,Epigenetics,10.1080/15592294.2022.2125717,https://doi.org/10.1080/15592294.2022.2125717
PUB329,2022,"Daredia, Saher; Huen, Karen; Van Der Laan, Lars; Collender, Philip A.; Nwanaji-Enwerem, Jamaji C.; Harley, Kim; Deardorff, Julianna; Eskenazi, Brenda; Holland, Nina; Cardenas, Andres",Prenatal and birth associations of epigenetic gestational age acceleration in the Center for the Health Assessment of Mothers and Children of Salinas (CHAMACOS) cohort,Epigenetics,10.1080/15592294.2022.2102846,https://doi.org/10.1080/15592294.2022.2102846
PUB330,2022,"Song, Ashley Y.; Feinberg, Jason I.; Bakulski, Kelly M.; Croen, Lisa A.; Fallin, M. Daniele; Newschaffer, Craig J.; Hertz-Picciotto, Irva; Schmidt, Rebecca J.; Ladd-Acosta, Christine; Volk, Heather E.",Prenatal Exposure to Ambient Air Pollution and Epigenetic Aging at Birth in Newborns,Frontiers in Genetics,10.3389/fgene.2022.929416,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9274082/
PUB331,2023,"Bernabeu, Elena; McCartney, Daniel L.; Gadd, Danni A.; Hillary, Robert F.; Lu, Ake T.; Murphy, Lee; Wrobel, Nicola; Campbell, Archie; Harris, Sarah E.; Liewald, David; Hayward, Caroline; Sudlow, Cathie; Cox, Simon R.; Evans, Kathryn L.; Horvath, Steve; McIntosh, Andrew M.; Robinson, Matthew R.; Vallejos, Catalina A.; Marioni, Riccardo E.",Refining epigenetic prediction of chronological and biological age,Genome Medicine,10.1186/s13073-023-01161-y,https://doi.org/10.1186/s13073-023-01161-y
PUB332,2022,"Lodge, Evans K; Dhingra, Radhika; Martin, Chantel L; Fry, Rebecca C; White, Alexandra J; Ward-Caviness, Cavin K; Wani, Agaz H; Uddin, Monica; Wildman, Derek E; Galea, Sandro; Aiello, Allison E","Serum lead, mercury, manganese, and copper and DNA methylation age among adults in Detroit, Michigan",Environmental Epigenetics,10.1093/eep/dvac018,https://doi.org/10.1093/eep/dvac018
PUB333,2022,"Engelbrecht, Hannah-Ruth; Merrill, Sarah M.; Gladish, Nicole; MacIsaac, Julie L.; Lin, David T. S.; Ecker, Simone; Chrysohoou, Christina A.; Pes, Giovanni M.; Kobor, Michael S.; Rehkopf, David H.",Sex differences in epigenetic age in Mediterranean high longevity regions,Frontiers in Aging,10.3389/fragi.2022.1007098,https://www.frontiersin.org/articles/10.3389/fragi.2022.1007098/full
PUB334,2022,"Carter, Amir; Bares, Cristina; Lin, Lisha; Reed, Beth Glover; Bowden, Marjorie; Zucker, Robert A.; Zhao, Wei; Smith, Jennifer A.; Becker, Jill B.",Sex-specific and generational effects of alcohol and tobacco use on epigenetic age acceleration in the Michigan longitudinal study,Drug and Alcohol Dependence Reports,10.1016/j.dadr.2022.100077,https://www.sciencedirect.com/science/article/pii/S2772724622000506
PUB335,2022,"Ghanooni, Delaram; Carrico, Adam W.; Williams, Renessa; Glynn, Tiffany R.; Moskowitz, Judith T.; Pahwa, Savita; Pallikkuth, Suresh; Roach, Margaret E.; Dilworth, Samantha; Aouizerat, Bradley E.; Flentje, Annesa",Sexual Minority Stress and Cellular Aging in Methamphetamine-Using Sexual Minority Men With Treated HIV,Psychosomatic Medicine,10.1097/PSY.0000000000001123,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9553259/
PUB336,2022,"Gao, Xu; Huang, Jing; Cardenas, Andres; Zhao, Yan; Sun, Yanyan; Wang, Jiawei; Xue, Lijun; Baccarelli, Andrea A.; Guo, Xinbiao; Zhang, Ling; Wu, Shaowei",Short-Term Exposure of PM2.5 and Epigenetic Aging: A Quasi-Experimental Study,Environmental Science & Technology,10.1021/acs.est.2c05534,https://doi.org/10.1021/acs.est.2c05534
PUB337,2021,"Xu, Rongbin; Li, Shuai; Li, Shanshan; Wong, Ee Ming; Southey, Melissa C.; Hopper, John L.; Abramson, Michael J.; Guo, Yuming",Surrounding Greenness and Biological Aging Based on DNA Methylation: A Twin and Family Study in Australia,Environmental Health Perspectives,10.1289/EHP8793,https://ehp.niehs.nih.gov/doi/full/10.1289/EHP8793
