ID,Factor,Factor group,Factor category,Multiple_cat1,Multiple_cat2,Multiple_cat3,Topic,Clock,N total,Tissue,Race_Ethnicity,Sex,Twin_study,Cohort,Link
PUB003,Other and unspecified disorders of the circulatory system,Cardiovascular disease,Cardiovascular,,,,Physical health,Horvath,975,Blood,,Both,No,Multiple_cohorts,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8833109/
PUB003,Other and unspecified disorders of the circulatory system,Cardiovascular disease,Cardiovascular,,,,Physical health,Hannum,975,Blood,,Both,No,Multiple_cohorts,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8833109/
PUB003,Malignant neoplasm of respiratory and intrathoracic organs,Cancer,Multiple_groups,Cancer,Respiratory,,Physical health,Horvath,975,Blood,,Both,No,Multiple_cohorts,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8833109/
PUB003,Malignant neoplasm of respiratory and intrathoracic organs,Cancer,Multiple_groups,Cancer,Respiratory,,Physical health,Hannum,975,Blood,,Both,No,Multiple_cohorts,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8833109/
PUB003,Other respiratory diseases principally affecting the interstitium,Respiratory disease,Respiratory,,,,Physical health,Hannum,976,Blood,,Both,No,Multiple_cohorts,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8833109/
PUB003,Other respiratory diseases principally affecting the interstitium,Respiratory disease,Respiratory,,,,Physical health,Horvath,976,Blood,,Both,No,Multiple_cohorts,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8833109/
PUB003,"Malignant neoplasm of lymphoid, haematopoietic and related tissues",Cancer,Multiple_groups,Cancer,Haem,,Physical health,Hannum,976,Blood,,Both,No,Multiple_cohorts,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8833109/
PUB003,Malignant neoplasm of urinary tract,Cancer,Cancer,,,,Physical health,Hannum,976,Blood,,Both,No,Multiple_cohorts,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8833109/
PUB003,Other diseases of the respiratory system,Respiratory disease,Respiratory,,,,Physical health,Hannum,976,Blood,,Both,No,Multiple_cohorts,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8833109/
PUB003,Other diseases of the respiratory system,Respiratory disease,Respiratory,,,,Physical health,Horvath,976,Blood,,Both,No,Multiple_cohorts,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8833109/
PUB003,Nutritional deficiencies,Diet,Diet,,,,Physical health,Horvath,976,Blood,,Both,No,Multiple_cohorts,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8833109/
PUB003,"Malignant neoplasm of lymphoid, haematopoietic and related tissues",Cancer,Multiple_groups,Cancer,Haem,,Physical health,Horvath,976,Blood,,Both,No,Multiple_cohorts,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8833109/
PUB003,Malignant neoplasm of urinary tract,Cancer,Cancer,,,,Physical health,Horvath,976,Blood,,Both,No,Multiple_cohorts,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8833109/
PUB003,Nutritional deficiencies,Diet,Diet,,,,Lifestyle,Hannum,976,Blood,,Both,No,Multiple_cohorts,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8833109/
PUB003,Chronic rheumatic heart diseases,Cardiovascular disease,Multiple_groups,Cardiovascular,Rheumatological,,Physical health,Horvath,976,Blood,,Both,No,Multiple_cohorts,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8833109/
PUB003,Chronic rheumatic heart diseases,Cardiovascular disease,Multiple_groups,Cardiovascular,Rheumatological,,Physical health,Hannum,976,Blood,,Both,No,Multiple_cohorts,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8833109/
PUB003,FEV1,Lung function,Respiratory,,,,Physical health,Hannum,991,Blood,,Both,No,Multiple_cohorts,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8833109/
PUB003,BMI,BMI,BodyComposition,,,,Physical health,Hannum,996,Blood,,Both,No,Multiple_cohorts,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8833109/
PUB003,Systolic blood pressure (SBP),Blood pressure,Cardiovascular,,,,Physical health,Hannum,1000,Blood,,Both,No,Multiple_cohorts,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8833109/
PUB003,Cortisol,Cortisol,Multiple_groups,Metabolic/endocrinological,Blood_markers,,Physical health,Hannum,1007,Blood,,Both,No,Multiple_cohorts,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8833109/
PUB003,FEV1,Lung function,Respiratory,,,,Physical health,Horvath,1008,Blood,,Both,No,Multiple_cohorts,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8833109/
PUB003,FEV1,Lung function,Respiratory,,,,Physical health,Hannum,1008,Blood,,Both,No,Multiple_cohorts,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8833109/
PUB003,BMI,BMI,BodyComposition,,,,Physical health,Hannum,1013,Blood,,Both,No,Multiple_cohorts,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8833109/
PUB003,BMI,BMI,BodyComposition,,,,Physical health,Horvath,1013,Blood,,Both,No,Multiple_cohorts,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8833109/
PUB003,Systolic blood pressure (SBP),Blood pressure,Cardiovascular,,,,Physical health,Hannum,1017,Blood,,Both,No,Multiple_cohorts,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8833109/
PUB003,Systolic blood pressure (SBP),Blood pressure,Cardiovascular,,,,Physical health,Horvath,1017,Blood,,Both,No,Multiple_cohorts,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8833109/
PUB003,Creatinine,Kidney function,Multiple_groups,Renal,Blood_markers,,Physical health,Hannum,1019,Blood,,Both,No,Multiple_cohorts,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8833109/
PUB003,Cortisol,Cortisol,Multiple_groups,Metabolic/endocrinological,Blood_markers,,Physical health,Horvath,1025,Blood,,Both,No,Multiple_cohorts,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8833109/
PUB003,Cortisol,Cortisol,Multiple_groups,Metabolic/endocrinological,Blood_markers,,Physical health,Hannum,1025,Blood,,Both,No,Multiple_cohorts,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8833109/
PUB003,Total cholesterol,Total cholesterol,Multiple_groups,Cardiovascular,Metabolic/endocrinological,,Physical health,Hannum,1027,Blood,,Both,No,Multiple_cohorts,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8833109/
PUB003,Creatinine,Kidney function,Multiple_groups,Renal,Blood_markers,,Physical health,Hannum,1035,Blood,,Both,No,Multiple_cohorts,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8833109/
PUB003,Creatinine,Kidney function,Multiple_groups,Renal,Blood_markers,,Physical health,Horvath,1035,Blood,,Both,No,Multiple_cohorts,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8833109/
PUB003,Total cholesterol,Total cholesterol,Multiple_groups,Cardiovascular,Metabolic/endocrinological,,Physical health,Hannum,1044,Blood,,Both,No,Multiple_cohorts,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8833109/
PUB003,Total cholesterol,Total cholesterol,Multiple_groups,Cardiovascular,Metabolic/endocrinological,,Physical health,Horvath,1044,Blood,,Both,No,Multiple_cohorts,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8833109/
PUB005,PTSD,PTSD,MH,,,,Mental health,GrimAge,162,Blood,"Hispanic, Asian, Black, White, other",Male,No,Multiple_cohorts,https://www.nature.com/articles/s41380-020-0755-z
PUB005,PTSD,PTSD,MH,,,,Mental health,Horvath,215,Blood,"Hispanic, Asian, Black, White, other",Male,No,Multiple_cohorts,https://www.nature.com/articles/s41380-020-0755-z
PUB005,PTSD,PTSD,MH,,,,Mental health,Hannum,215,Blood,"Hispanic, Asian, Black, White, other",Male,No,Multiple_cohorts,https://www.nature.com/articles/s41380-020-0755-z
PUB005,PTSD,PTSD,MH,,,,Mental health,GrimAge,215,Blood,"Hispanic, Asian, Black, White, other",Male,No,Multiple_cohorts,https://www.nature.com/articles/s41380-020-0755-z
PUB005,PTSD,PTSD,MH,,,,Mental health,PhenoAge,215,Blood,"Hispanic, Asian, Black, White, other",Male,No,Multiple_cohorts,https://www.nature.com/articles/s41380-020-0755-z
PUB005,PTSD,PTSD,MH,,,,Mental health,SkinBlood,215,Blood,"Hispanic, Asian, Black, White, other",Male,No,Multiple_cohorts,https://www.nature.com/articles/s41380-020-0755-z
PUB005,PTSD,PTSD,MH,,,,Mental health,GrimAge,26,Blood,"Hispanic, Asian, Black, White, other",Male,No,Multiple_cohorts,https://www.nature.com/articles/s41380-020-0755-z
PUB005,BMI,BMI,BodyComposition,,,,Physical health,GrimAge,271,Blood,"Hispanic, Asian, Black, White, other",Male,No,Multiple_cohorts,https://www.nature.com/articles/s41380-020-0755-z
PUB005,Smoking,Smoking,Smoking,,,,LIfestyle,GrimAge,271,Blood,"Hispanic, Asian, Black, White, other",Male,No,Multiple_cohorts,https://www.nature.com/articles/s41380-020-0755-z
PUB005,PTSD,PTSD,MH,,,,Mental health,GrimAge,271,Blood,"Hispanic, Asian, Black, White, other",Male,No,Multiple_cohorts,https://www.nature.com/articles/s41380-020-0755-z
PUB005,PTSD,PTSD,MH,,,,Mental health,GrimAge,53,Blood,"Hispanic, Asian, Black, White, other",Male,No,Multiple_cohorts,https://www.nature.com/articles/s41380-020-0755-z
PUB005,Depression (MDD),Depression,MH,,,,Mental health,GrimAge,83,Blood,"Hispanic, Asian, Black, White, other",Male,No,Multiple_cohorts,https://www.nature.com/articles/s41380-020-0755-z
PUB006,Alcohol consumption,Alcohol consumption,Alcohol,,,,Lifestyle,MonoDNAmAge,451,Blood,,Female,No,Women's Interagency HIV Study (WIHS),https://onlinelibrary.wiley.com/doi/epdf/10.1111/acer.14803
PUB006,Alcohol consumption; HIV,Alcohol consumption; HIV,Multiple_groups,Alcohol,Immunology,Viral,Other,MonoDNAmAge,451,Blood,,Female,No,Women's Interagency HIV Study (WIHS),https://onlinelibrary.wiley.com/doi/epdf/10.1111/acer.14803
PUB006,Alcohol consumption,Alcohol consumption,Alcohol,,,,Lifestyle,Hannum,451,Blood,,Female,No,Women's Interagency HIV Study (WIHS),https://onlinelibrary.wiley.com/doi/epdf/10.1111/acer.14803
PUB006,Alcohol consumption,Alcohol consumption,Alcohol,,,,Lifestyle,PhenoAge,451,Blood,,Female,No,Women's Interagency HIV Study (WIHS),https://onlinelibrary.wiley.com/doi/epdf/10.1111/acer.14803
PUB006,Alcohol consumption,Alcohol consumption,Alcohol,,,,Lifestyle,Horvath,451,Blood,,Female,No,Women's Interagency HIV Study (WIHS),https://onlinelibrary.wiley.com/doi/epdf/10.1111/acer.14803
PUB006,Alcohol consumption,Alcohol consumption,Alcohol,,,,Lifestyle,GrimAge,451,Blood,,Female,No,Women's Interagency HIV Study (WIHS),https://onlinelibrary.wiley.com/doi/epdf/10.1111/acer.14803
PUB006,Alcohol consumption; HIV,Alcohol consumption; HIV,Multiple_groups,Alcohol,Immunology,Viral,Other,GrimAge,451,Blood,,Female,No,Women's Interagency HIV Study (WIHS),https://onlinelibrary.wiley.com/doi/epdf/10.1111/acer.14803
PUB006,Alcohol consumption; HIV,Alcohol consumption; HIV,Multiple_groups,Alcohol,Immunology,Viral,Other,Hannum,451,Blood,,Female,No,Women's Interagency HIV Study (WIHS),https://onlinelibrary.wiley.com/doi/epdf/10.1111/acer.14803
PUB006,Alcohol consumption; HIV,Alcohol consumption; HIV,Multiple_groups,Alcohol,Immunology,Viral,Other,Horvath,451,Blood,,Female,No,Women's Interagency HIV Study (WIHS),https://onlinelibrary.wiley.com/doi/epdf/10.1111/acer.14803
PUB006,Alcohol consumption; HIV,Alcohol consumption; HIV,Multiple_groups,Alcohol,Immunology,Viral,Other,PhenoAge,451,Blood,,Female,No,Women's Interagency HIV Study (WIHS),https://onlinelibrary.wiley.com/doi/epdf/10.1111/acer.14803
PUB006,HIV,HIV,Multiple_groups,Immunology,Viral,,Physical health,Hannum,481,Blood,,Female,No,Women's Interagency HIV Study (WIHS),https://onlinelibrary.wiley.com/doi/epdf/10.1111/acer.14803
PUB006,HIV,HIV,Multiple_groups,Immunology,Viral,,Physical health,Horvath,481,Blood,,Female,No,Women's Interagency HIV Study (WIHS),https://onlinelibrary.wiley.com/doi/epdf/10.1111/acer.14803
PUB006,HIV,HIV,Multiple_groups,Immunology,Viral,,Physical health,PhenoAge,481,Blood,,Female,No,Women's Interagency HIV Study (WIHS),https://onlinelibrary.wiley.com/doi/epdf/10.1111/acer.14803
PUB006,HIV,HIV,Multiple_groups,Immunology,Viral,,Physical health,MonoDNAmAge,481,Blood,,Female,No,Women's Interagency HIV Study (WIHS),https://onlinelibrary.wiley.com/doi/epdf/10.1111/acer.14803
PUB006,HIV,HIV,Multiple_groups,Immunology,Viral,,Physical health,GrimAge,481,Blood,,Female,No,Women's Interagency HIV Study (WIHS),https://onlinelibrary.wiley.com/doi/epdf/10.1111/acer.14803
PUB006,Alcohol consumption,Alcohol consumption,Alcohol,,,,Lifestyle,PhenoAge,502,Blood,,Both,No,Yale Stress Center Cohort Study (YSCCS),https://onlinelibrary.wiley.com/doi/epdf/10.1111/acer.14803
PUB006,Alcohol consumption,Alcohol consumption,Alcohol,,,,Lifestyle,MonoDNAmAge,502,Blood,,Both,No,Yale Stress Center Cohort Study (YSCCS),https://onlinelibrary.wiley.com/doi/epdf/10.1111/acer.14803
PUB006,Alcohol consumption,Alcohol consumption,Alcohol,,,,Lifestyle,Horvath,502,Blood,,Both,No,Yale Stress Center Cohort Study (YSCCS),https://onlinelibrary.wiley.com/doi/epdf/10.1111/acer.14803
PUB006,Alcohol consumption,Alcohol consumption,Alcohol,,,,Lifestyle,GrimAge,502,Blood,,Both,No,Yale Stress Center Cohort Study (YSCCS),https://onlinelibrary.wiley.com/doi/epdf/10.1111/acer.14803
PUB006,Alcohol consumption,Alcohol consumption,Alcohol,,,,Lifestyle,Hannum,502,Blood,,Both,No,Yale Stress Center Cohort Study (YSCCS),https://onlinelibrary.wiley.com/doi/epdf/10.1111/acer.14803
PUB006,Alcohol consumption; HIV,Alcohol consumption; HIV,Multiple_groups,Alcohol,Immunology,Viral,Other,Horvath,1037,Blood,,Both,No,Veterans Aging Cohort Study (VACS),https://onlinelibrary.wiley.com/doi/epdf/10.1111/acer.14803
PUB006,Alcohol consumption,Alcohol consumption,Alcohol,,,,Lifestyle,Horvath,1037,Blood,,Male,No,Veterans Aging Cohort Study (VACS),https://onlinelibrary.wiley.com/doi/epdf/10.1111/acer.14803
PUB006,Alcohol consumption,Alcohol consumption,Alcohol,,,,Lifestyle,Hannum,1037,Blood,,Male,No,Veterans Aging Cohort Study (VACS),https://onlinelibrary.wiley.com/doi/epdf/10.1111/acer.14803
PUB006,Alcohol consumption; HIV,Alcohol consumption; HIV,Multiple_groups,Alcohol,Immunology,Viral,Other,Hannum,1037,Blood,,Both,No,Veterans Aging Cohort Study (VACS),https://onlinelibrary.wiley.com/doi/epdf/10.1111/acer.14803
PUB006,Alcohol consumption; HIV,Alcohol consumption; HIV,Multiple_groups,Alcohol,Immunology,Viral,Other,MonoDNAmAge,1037,Blood,,Both,No,Veterans Aging Cohort Study (VACS),https://onlinelibrary.wiley.com/doi/epdf/10.1111/acer.14803
PUB006,Alcohol consumption,Alcohol consumption,Alcohol,,,,Lifestyle,GrimAge,1037,Blood,,Male,No,Veterans Aging Cohort Study (VACS),https://onlinelibrary.wiley.com/doi/epdf/10.1111/acer.14803
PUB006,Alcohol consumption,Alcohol consumption,Alcohol,,,,Lifestyle,MonoDNAmAge,1037,Blood,,Male,No,Veterans Aging Cohort Study (VACS),https://onlinelibrary.wiley.com/doi/epdf/10.1111/acer.14803
PUB006,Alcohol consumption; HIV,Alcohol consumption; HIV,Multiple_groups,Alcohol,Immunology,Viral,Other,PhenoAge,1037,Blood,,Both,No,Veterans Aging Cohort Study (VACS),https://onlinelibrary.wiley.com/doi/epdf/10.1111/acer.14803
PUB006,Alcohol consumption,Alcohol consumption,Alcohol,,,,Lifestyle,PhenoAge,1037,Blood,,Male,No,Veterans Aging Cohort Study (VACS),https://onlinelibrary.wiley.com/doi/epdf/10.1111/acer.14803
PUB006,Alcohol consumption; HIV,Alcohol consumption; HIV,Multiple_groups,Alcohol,Immunology,Viral,Other,GrimAge,1037,Blood,,Both,No,Veterans Aging Cohort Study (VACS),https://onlinelibrary.wiley.com/doi/epdf/10.1111/acer.14803
PUB006,HIV,HIV,Multiple_groups,Immunology,Viral,,Physical health,GrimAge,1255,Blood,,Both,No,Veterans Aging Cohort Study (VACS),https://onlinelibrary.wiley.com/doi/epdf/10.1111/acer.14803
PUB006,HIV,HIV,Multiple_groups,Immunology,Viral,,Physical health,Hannum,1255,Blood,,Both,No,Veterans Aging Cohort Study (VACS),https://onlinelibrary.wiley.com/doi/epdf/10.1111/acer.14803
PUB006,HIV,HIV,Multiple_groups,Immunology,Viral,,Physical health,PhenoAge,1255,Blood,,Both,No,Veterans Aging Cohort Study (VACS),https://onlinelibrary.wiley.com/doi/epdf/10.1111/acer.14803
PUB006,HIV,HIV,Multiple_groups,Immunology,Viral,,Physical health,Horvath,1255,Blood,,Both,No,Veterans Aging Cohort Study (VACS),https://onlinelibrary.wiley.com/doi/epdf/10.1111/acer.14803
PUB006,HIV,HIV,Multiple_groups,Immunology,Viral,,Physical health,MonoDNAmAge,1255,Blood,,Both,No,Veterans Aging Cohort Study (VACS),https://onlinelibrary.wiley.com/doi/epdf/10.1111/acer.14803
PUB008,HIV (ART treatment),HIV (ART treatment),Multiple_groups,Viral,Medication,,Physical health,Horvath,22,Blood,,Both,No,Multiple_cohorts,https://journals.plos.org/plospathogens/article?id=10.1371/journal.ppat.1009785
PUB009,Schizophrenia,Schizophrenia,MH,,,,Mental health,Horvath,172,Blood,,Both,No,Multiple_cohorts,https://www.sciencedirect.com/science/article/pii/S0920996421001481
PUB009,Schizophrenia,Schizophrenia,MH,,,,Mental health,PhenoAge,172,Blood,,Both,No,Multiple_cohorts,https://www.sciencedirect.com/science/article/pii/S0920996421001481
PUB009,Schizophrenia (risk),Schizophrenia,MH,,,,Mental health,Horvath,172,Blood,,Both,No,Multiple_cohorts,https://www.sciencedirect.com/science/article/pii/S0920996421001481
PUB009,MRI Brain age gap,Brain age,Neuro,,,,Physical health,Horvath,172,Blood,,Both,No,Multiple_cohorts,https://www.sciencedirect.com/science/article/pii/S0920996421001481
PUB009,MRI Brain age gap,Brain age,Neuro,,,,Physical health,PhenoAge,172,Blood,,Both,No,Multiple_cohorts,https://www.sciencedirect.com/science/article/pii/S0920996421001481
PUB009,MRI Brain age acceleration,Brain age,Neuro,,,,Physical health,Horvath,172,Blood,,Both,No,Multiple_cohorts,https://www.sciencedirect.com/science/article/pii/S0920996421001481
PUB009,Schizophrenia (risk),Schizophrenia,MH,,,,Mental health,PhenoAge,172,Blood,,Both,No,Multiple_cohorts,https://www.sciencedirect.com/science/article/pii/S0920996421001481
PUB009,MRI Brain age acceleration,Brain age,Neuro,,,,Physical health,PhenoAge,172,Blood,,Both,No,Multiple_cohorts,https://www.sciencedirect.com/science/article/pii/S0920996421001481
PUB010,COVID-19,COVID-19,Multiple_groups,Immunology,Respiratory,Viral,Physical health,GrimAge,12,Blood,,Both,No,Multiple_cohorts,https://www.nature.com/articles/s41467-022-29801-8
PUB010,COVID-19,COVID-19,Multiple_groups,Immunology,Respiratory,Viral,Physical health,SkinBlood,12,Blood,,Both,No,Multiple_cohorts,https://www.nature.com/articles/s41467-022-29801-8
PUB010,COVID-19,COVID-19,Multiple_groups,Immunology,Respiratory,Viral,Physical health,PhenoAge,12,Blood,,Both,No,Multiple_cohorts,https://www.nature.com/articles/s41467-022-29801-8
PUB010,COVID-19,COVID-19,Multiple_groups,Immunology,Respiratory,Viral,Physical health,Hannum,12,Blood,,Both,No,Multiple_cohorts,https://www.nature.com/articles/s41467-022-29801-8
PUB010,COVID-19,COVID-19,Multiple_groups,Immunology,Respiratory,Viral,Physical health,Horvath,12,Blood,,Both,No,Multiple_cohorts,https://www.nature.com/articles/s41467-022-29801-8
PUB010,COVID-19,COVID-19,Multiple_groups,Immunology,Respiratory,Viral,Physical health,SkinBlood,407,Blood,,Both,No,Multiple_cohorts,https://www.nature.com/articles/s41467-022-29801-8
PUB010,COVID-19,COVID-19,Multiple_groups,Immunology,Respiratory,Viral,Physical health,PhenoAge,407,Blood,,Both,No,Multiple_cohorts,https://www.nature.com/articles/s41467-022-29801-8
PUB010,COVID-19,COVID-19,Multiple_groups,Immunology,Respiratory,Viral,Physical health,GrimAge,407,Blood,,Both,No,Multiple_cohorts,https://www.nature.com/articles/s41467-022-29801-8
PUB010,COVID-19,COVID-19,Multiple_groups,Immunology,Respiratory,Viral,Physical health,Hannum,407,Blood,,Both,No,Multiple_cohorts,https://www.nature.com/articles/s41467-022-29801-8
PUB010,COVID-19,COVID-19,Multiple_groups,Immunology,Respiratory,Viral,Physical health,Horvath,407,Blood,,Both,No,Multiple_cohorts,https://www.nature.com/articles/s41467-022-29801-8
PUB010,COVID-19,COVID-19,Multiple_groups,Immunology,Respiratory,Viral,Physical health,PhenoAge,426,Blood,,Both,No,Multiple_cohorts,https://www.nature.com/articles/s41467-022-29801-8
PUB010,COVID-19,COVID-19,Multiple_groups,Immunology,Respiratory,Viral,Physical health,SkinBlood,426,Blood,,Both,No,Multiple_cohorts,https://www.nature.com/articles/s41467-022-29801-8
PUB010,COVID-19,COVID-19,Multiple_groups,Immunology,Respiratory,Viral,Physical health,GrimAge,426,Blood,,Both,No,Multiple_cohorts,https://www.nature.com/articles/s41467-022-29801-8
